	max(PC)	median(PC)	max(z)	median(z)
331	-0.0057236729852082335	-0.008727337209419138	-0.10701848526129276	-0.042337994751129704
332	-0.005716921949543382	-0.00871902876559809	-0.106989369411662	-0.042334013789891094
333	-0.005715318007999512	-0.00870662651589644	-0.10695985073650577	-0.042299979386498154
334	-0.0057040810051006315	-0.00870229186344438	-0.1069062803881494	-0.04229271861950458
335	-0.005700335651855083	-0.008689155054268692	-0.10674396977061208	-0.04228935270597713
336	-0.005699806207889243	-0.008684870290540735	-0.10672795694132406	-0.04228784008028966
337	-0.005696162960532999	-0.00867680074820406	-0.10663979782357792	-0.04228613623099722
338	-0.005694322056743298	-0.008676596379354092	-0.10658836496163852	-0.04228124424148711
339	-0.0056939361661269994	-0.008673771139103574	-0.10650853732491924	-0.042253725264633016
340	-0.0056843560243587865	-0.008668094838520234	-0.10645174032762446	-0.042230434419124954
341	-0.005673918806211958	-0.008667534687715745	-0.10644537834025432	-0.04212797795579297
342	-0.0056710238563750116	-0.008667438069028153	-0.10635603845976269	-0.04212122672629419
343	-0.0056705346795244945	-0.008647639147094504	-0.10634809367337028	-0.042104601711264886
344	-0.005668554288422775	-0.008646031674492823	-0.10632809316351571	-0.04207904773740408
345	-0.005667474570297686	-0.008643836461670995	-0.1061511724038975	-0.04201702564701345
346	-0.005662678188823759	-0.008643250670263074	-0.10602387056104344	-0.04199780397006514
347	-0.005658433377003353	-0.008639984177856228	-0.10589551196170688	-0.04186937986900651
348	-0.005658149296103787	-0.008622268776197893	-0.10583508780942569	-0.041822146522390594
349	-0.005656494845951959	-0.00862147243598941	-0.1057796862444507	-0.041789174864745815
350	-0.00565156767084145	-0.008618904725899032	-0.1055913592402757	-0.04177630532632537
351	-0.0056502291402813105	-0.008605604531085463	-0.10558640490054104	-0.04173325453531581
352	-0.0056488554118761195	-0.008598953859302136	-0.1055717556822318	-0.041717909468543195
353	-0.005648799214437972	-0.008595843741791813	-0.10552143008841405	-0.04168815559262653
354	-0.005646523756548966	-0.008593015314375084	-0.10550723845947037	-0.04168416724407017
355	-0.0056417428805305755	-0.00858942374744595	-0.10535203369447761	-0.041608265653363806
356	-0.0056376691680451625	-0.008588280814105868	-0.10521071514669297	-0.041604654383541786
357	-0.005636276620105369	-0.008585497525029602	-0.1051389980413157	-0.04159202018104762
358	-0.005635761766442055	-0.008568105345904397	-0.10493241777574726	-0.04146362928997366
359	-0.005632503704545985	-0.008562283831203136	-0.1048731915378144	-0.04143679249881141
360	-0.005623900737065401	-0.008561152238547075	-0.10475890319714613	-0.041384344053558314
361	-0.005617134940474835	-0.008560591421413419	-0.10465827199103041	-0.04134891816763705
362	-0.005609514563235973	-0.008554594059934771	-0.10464887132433841	-0.041338547558310984
363	-0.005608351325394634	-0.008553872426828911	-0.10457145808712873	-0.04133039257189512
364	-0.005590504434808753	-0.008553408657498903	-0.10456351376467249	-0.04125264726883139
365	-0.005580828284038919	-0.008552025342607704	-0.10431989289297167	-0.041248954201418574
366	-0.005579685534389778	-0.008546857740119722	-0.10421584518686662	-0.04122127833211896
367	-0.005571389392118171	-0.008540366193531887	-0.10406473043398479	-0.041201601023055937
368	-0.0055705870138083365	-0.008539342590398492	-0.10405199468293944	-0.04116317311205609
369	-0.005565833024117276	-0.00853545947354923	-0.10395461129543754	-0.04116268488560691
370	-0.005563265518614269	-0.008530894517630902	-0.10392401011527697	-0.04107481772370879
371	-0.005558082352048458	-0.008529657834284209	-0.10384239596181442	-0.041066032881562985
372	-0.00555680864752498	-0.008520952028536678	-0.1037676338483751	-0.041043298159399874
373	-0.005554010854304184	-0.008514165957884623	-0.10358513934438342	-0.04100033586534639
374	-0.005550832626829768	-0.00851289534075956	-0.10356254001830258	-0.04096150560689998
375	-0.0055481862114681235	-0.00850629246091019	-0.10355775780695678	-0.04093828058322958
376	-0.0055437173096968195	-0.00850418360138599	-0.10336613605070548	-0.04091564073242209
377	-0.00553763099901223	-0.008500393207567245	-0.10313082755055474	-0.04090952175432881
378	-0.005534313052616991	-0.008499085685425421	-0.10297412741567999	-0.040908140635728174
379	-0.0055336054298962545	-0.008491217507604025	-0.10295362097147488	-0.04082932543748837
380	-0.005521051348386452	-0.008487117181645687	-0.10293543307440764	-0.04078076601696411
381	-0.005510120558199178	-0.008486527148382904	-0.10291189247795797	-0.040723167210453944
382	-0.005509705407513249	-0.008469721345662186	-0.10289176585372056	-0.04070750846130218
383	-0.005509105471708841	-0.008468127712690864	-0.10275453844476527	-0.04069950153842956
384	-0.0055087796742379095	-0.008457767319961083	-0.1027255386986869	-0.04068113838450588
385	-0.00550677207336096	-0.008445063534444693	-0.10263852683830944	-0.0406694807668717
386	-0.005505556558063025	-0.008442726491705244	-0.1026373440813312	-0.04066533852156201
387	-0.005501612937095656	-0.008440925605013945	-0.10257186566492395	-0.04066441545446751
388	-0.005497517134033415	-0.008438234513287653	-0.10253333332267416	-0.04061323007213094
389	-0.005497164081740827	-0.008435505415223851	-0.10240851421834203	-0.04044670886147476
390	-0.005487776748839735	-0.0084236936147642	-0.1023908519340557	-0.04044477148894861
391	-0.005484515485459208	-0.008419652987115197	-0.10226481725814801	-0.04043228191929703
392	-0.005480980061612529	-0.0084117285705567	-0.10224802236250975	-0.04039254788099206
393	-0.005480869441847974	-0.008411108607658634	-0.10209917432435948	-0.04039193970850572
394	-0.0054806805558437425	-0.008408389281180343	-0.10207689908353862	-0.04028754286441728
395	-0.005477202676783682	-0.00840529630363792	-0.10200296183410987	-0.04028358098260086
396	-0.005475605453608345	-0.008401154940164317	-0.10198056048923711	-0.04023600891780669
397	-0.005473901123005182	-0.008399454307828543	-0.10185838115875889	-0.04017995348793783
398	-0.005471416578214258	-0.008397264732621777	-0.10164978396756442	-0.04016509262261672
399	-0.005467424709086382	-0.008396537644801942	-0.10155568333489427	-0.04012376359356498
400	-0.005463463140958925	-0.008392289323371592	-0.10151687011098746	-0.0401119374298361
401	-0.00546113258899531	-0.008388968482090607	-0.101497521429601	-0.04006980078407864
402	-0.005458705828781201	-0.008382708162568782	-0.10146943420489098	-0.04006279523018194
403	-0.0054581116252468195	-0.008382625684196116	-0.101435417760073	-0.040056400037872995
404	-0.005456841668578397	-0.008370409335626126	-0.10143119960548784	-0.040024694133924815
405	-0.005456143043440389	-0.00836150076470796	-0.1013226857650707	-0.039993656322595224
406	-0.005452459141698898	-0.008359530448596749	-0.10125845876607255	-0.03996395487786272
407	-0.00545110957739576	-0.008357818789856935	-0.1012117821254065	-0.03991862851668504
408	-0.005448218354880466	-0.008353430570724775	-0.10117706803988359	-0.039897570660207486
409	-0.005444081274487405	-0.00835239254454246	-0.1011106176854998	-0.03987741500271206
410	-0.005443165950012563	-0.008346820755302298	-0.1010766854248615	-0.03986007844666221
411	-0.005442765364160735	-0.00834086831850784	-0.10099790381713626	-0.03983133976276819
412	-0.0054386453358585655	-0.008338951278450845	-0.10093731795698317	-0.03981893488935763
413	-0.005433048838252708	-0.008338819669331789	-0.10087172760883757	-0.03981677767155266
414	-0.005425224904310918	-0.008323210349415128	-0.10084826121988774	-0.0397774747465659
415	-0.005418681687133237	-0.008319480735764133	-0.10073273393206618	-0.039770214516288635
416	-0.0054091308706167825	-0.008313707009327648	-0.10066265520191589	-0.039761815527507925
417	-0.005407328886674437	-0.008313132372587469	-0.10055025190683133	-0.03974307725469334
418	-0.005403036576913118	-0.008302341120013136	-0.10053939002432732	-0.039732821092754673
419	-0.005388761425853486	-0.008295481899799966	-0.1004740169344097	-0.03970525805693931
420	-0.00538010346175986	-0.00827858817193062	-0.10044824879282012	-0.039703624964153264
421	-0.005378769180538476	-0.008278365242544815	-0.10042836597787361	-0.03968420801369318
422	-0.005374499351720344	-0.008274019807789018	-0.10010903438944378	-0.039680241293908305
423	-0.005370766892206424	-0.008270799092953739	-0.0997326047446065	-0.03965112943768717
424	-0.00536734959663308	-0.008265311330061269	-0.09964100419208342	-0.03963182517680178
425	-0.005362537605578626	-0.008264180914064286	-0.09962975371298546	-0.039627757141676795
426	-0.005358940482370882	-0.00825091281897865	-0.09958299583490093	-0.03954470745498581
427	-0.005355041809700768	-0.008239903194195354	-0.09949098454011138	-0.039524546404010215
428	-0.005354859073837146	-0.008235567871541068	-0.09948573211883631	-0.039473428570210384
429	-0.005354228732820626	-0.008234761978957535	-0.09947728528800677	-0.03943493030156571
430	-0.005353143107278607	-0.00822779337814182	-0.09943160588251218	-0.03938563214430811
431	-0.005350879233937145	-0.008224685350471383	-0.09936710413288392	-0.039364264644318185
432	-0.005345853740398438	-0.008224475516601923	-0.09932250434944799	-0.03935182813643634
433	-0.005345533005446054	-0.008222778471478585	-0.09916811848911726	-0.039350762421499354
434	-0.005345274431948097	-0.008212485098976293	-0.09914780989279065	-0.03934073619148423
435	-0.005345244193749596	-0.00820223069647924	-0.09912589296642955	-0.039314748152147756
436	-0.005343952246967333	-0.008187787177786317	-0.09909899721316158	-0.03926815429222017
437	-0.005331790622266602	-0.008185572767589189	-0.09904934107966369	-0.03925591467826559
438	-0.005328375371743721	-0.008183063810672964	-0.09903717726011463	-0.03919998415151353
439	-0.005328216101329147	-0.008173344142272382	-0.09902430239729217	-0.0391905846158805
440	-0.005326765441952231	-0.008164552489721574	-0.09900784926307725	-0.03916427855216373
441	-0.00532433321531558	-0.008163637600133786	-0.098979157439323	-0.03915293286731971
442	-0.005323845525834776	-0.008162455688149627	-0.09897072251041097	-0.03911398384625958
443	-0.0053231719291783886	-0.008158770615348638	-0.09895507305034118	-0.03906889860173491
444	-0.005318970358509379	-0.008156488341578894	-0.0989360635334044	-0.03903354752578836
445	-0.005316461697924079	-0.008150851371371871	-0.09886565653925358	-0.03902797128193243
446	-0.0053126909915998085	-0.008145598839699614	-0.09882268159588042	-0.03902135343519201
447	-0.0053102070353061755	-0.00813547001304081	-0.09875344219136391	-0.03896657992086232
448	-0.005309502575388059	-0.008130147945772069	-0.09863330114834677	-0.03894807963343126
449	-0.005309271724592585	-0.00812609247127489	-0.09858066600905095	-0.03892764529662148
450	-0.005308126978650258	-0.008124594802311057	-0.09857000946552029	-0.038890922738676004
451	-0.005308111826412829	-0.00812424512932085	-0.09854849042714484	-0.038846929185905814
452	-0.005304335682496292	-0.008118481525039066	-0.09852131249365854	-0.03879006400848643
453	-0.005301821042662855	-0.00811676191176812	-0.09836062378842164	-0.03877773970787885
454	-0.005298691945924288	-0.008115087093202931	-0.09827924122355126	-0.03874322505428179
455	-0.005287037936290219	-0.008110162836187122	-0.09819163046789096	-0.03869916624512826
456	-0.005283377306427853	-0.008108954105249457	-0.09816064352762277	-0.03867979972468964
457	-0.005282228446212999	-0.008104890298393312	-0.09810785219143296	-0.03866797177232958
458	-0.005276259797900759	-0.008103056243927072	-0.09809191738795468	-0.03864943404544323
459	-0.005271695707117458	-0.00810132117171196	-0.09794620045011264	-0.038647079089561956
460	-0.005270731390840517	-0.008099448246911016	-0.0979090740267326	-0.038640188718395474
461	-0.00526626325711859	-0.008088655775948016	-0.09788547449930575	-0.038627653937369305
462	-0.005264475142338462	-0.00808777195842557	-0.0978604942929256	-0.03860250257269248
463	-0.005264227569005481	-0.008085049160039048	-0.0978593079145745	-0.03860108265667977
464	-0.0052639933840026975	-0.008074506451281731	-0.0978205564345146	-0.03858753358270888
465	-0.005262419256956603	-0.008072131424761153	-0.09775406185353235	-0.03857966111387197
466	-0.005259008862721426	-0.00807189966158753	-0.09766148696019179	-0.03857564637401953
467	-0.00525706573241771	-0.008068809792142195	-0.09764018346494305	-0.038562645570182505
468	-0.005247213132535483	-0.008065294036993806	-0.0976088123317145	-0.038555746361648636
469	-0.005245725862921766	-0.008060996203576783	-0.09747252812449879	-0.03849685946732543
470	-0.005242823027085803	-0.00805726805401119	-0.09733643921210562	-0.038487781531674356
471	-0.00523811515929758	-0.008054095918806974	-0.09730715968601614	-0.03848189319560159
472	-0.005237634160070854	-0.008050719589035813	-0.09725653200613658	-0.03847767693916047
473	-0.005233235389122643	-0.008048402182963932	-0.09717322363923707	-0.03846081996621953
474	-0.005227299420435622	-0.008046996176203828	-0.09702699324525027	-0.03841342138694329
475	-0.005225590705399253	-0.008045840513395637	-0.0969477987629961	-0.038384211451966854
476	-0.005221448953894403	-0.008028187947210936	-0.09689875259277977	-0.038298449544454966
477	-0.005218838331955479	-0.008026356880375349	-0.09651361703457723	-0.03828644449991217
478	-0.00521076870911456	-0.008022449673999886	-0.09645913545320929	-0.038255673864428755
479	-0.005208120646992708	-0.00802147697233778	-0.09643073595509132	-0.03824460177657717
480	-0.005192254299379657	-0.008015751266997613	-0.09633140296625842	-0.038220989287182164
481	-0.005191762203522953	-0.008011146192210801	-0.09630764195777174	-0.03821056563524117
482	-0.005176382682693641	-0.008008258915261518	-0.09628909750412869	-0.03817985229196692
483	-0.005175205451212147	-0.008005193934525342	-0.09625919417401468	-0.03816561356768428
484	-0.005170640065795078	-0.007998202610002657	-0.09619395390798988	-0.0381547677245227
485	-0.005169869140527384	-0.00799805077637964	-0.09605188834051434	-0.03815061653289087
486	-0.005166099530997168	-0.007997344083974588	-0.09603481835286964	-0.03813494545144864
487	-0.005165763512811306	-0.007996323894792443	-0.09597768202436179	-0.03813212690917526
488	-0.005159813364397876	-0.00799060572727462	-0.095899167291858	-0.038128145175540695
489	-0.005158359342837721	-0.00798786064061842	-0.09583074128899173	-0.03812065990548468
490	-0.00515613516745299	-0.007985254542879967	-0.09578157919998749	-0.03807693224572071
491	-0.005152149028228836	-0.007983635245683492	-0.09577065982141252	-0.038049769076325575
492	-0.0051509893516011795	-0.00798190354284626	-0.09576074979003979	-0.038047738639264264
493	-0.005150968343904678	-0.007978925151999315	-0.09575071979680924	-0.03800447592983446
494	-0.005150504600502645	-0.007969156441404009	-0.09575012027780837	-0.037999912585553006
495	-0.005140464434926947	-0.007967644659385195	-0.095728389605759	-0.03799775850567053
496	-0.005139943375401526	-0.007964605558343094	-0.09562665730923701	-0.03794087508036209
497	-0.0051391925108003386	-0.007958549457982371	-0.09561259843312549	-0.03793740848152845
498	-0.005132711197413686	-0.007952361959984562	-0.09548220630938914	-0.037924109894890506
499	-0.0051291346713756136	-0.007949586049000298	-0.09547886490938841	-0.03789594960459806
500	-0.0051241998643682726	-0.007942873562527002	-0.09547613402780585	-0.03787938887822992
501	-0.005122977240943735	-0.007933032861919827	-0.09536884139042337	-0.0377901084355472
